dteday,season,yr,mnth,hr,holiday,weekday,workingday,buyer_type,Product_Type,buyers,Location
9/9/2021,3,0,9,16,0,5,1,Non-Member,E,173,Location 5
9/9/2021,3,0,9,17,0,5,1,Member,D,120,Location 5
9/9/2021,3,0,9,18,0,5,1,Member,A,45,Location 1
9/9/2021,3,0,9,19,0,5,1,Member,F,207,Location 4
9/9/2021,3,0,9,20,0,5,1,Member,D,237,Location 3
9/9/2021,3,0,9,21,0,5,1,Member,F,102,Location 3
9/9/2021,3,0,9,22,0,5,1,Member,A,132,Location 2
9/9/2021,3,0,9,23,0,5,1,Member,F,76,Location 1
10/9/2021,3,0,9,0,0,6,0,Member,E,203,Location 5
10/9/2021,3,0,9,1,0,6,0,Member,E,85,Location 2
10/9/2021,3,0,9,2,0,6,0,Non-Member,C,100,Location 1
10/9/2021,3,0,9,3,0,6,0,Non-Member,F,6,Location 3
10/9/2021,3,0,9,4,0,6,0,Member,F,42,Location 2
10/9/2021,3,0,9,5,0,6,0,Member,F,16,Location 5
10/9/2021,3,0,9,6,0,6,0,Non-Member,C,231,Location 5
10/9/2021,3,0,9,7,0,6,0,Non-Member,D,100,Location 1
10/9/2021,3,0,9,8,0,6,0,Non-Member,C,110,Location 3
10/9/2021,3,0,9,9,0,6,0,Member,F,133,Location 4
10/9/2021,3,0,9,10,0,6,0,Non-Member,C,165,Location 4
10/9/2021,3,0,9,11,0,6,0,Member,C,57,Location 4
10/9/2021,3,0,9,12,0,6,0,Non-Member,D,221,Location 4
10/9/2021,3,0,9,13,0,6,0,Non-Member,C,176,Location 4
10/9/2021,3,0,9,14,0,6,0,Member,B,242,Location 1
10/9/2021,3,0,9,15,0,6,0,Member,F,55,Location 3
10/9/2021,3,0,9,16,0,6,0,Non-Member,D,45,Location 4
10/9/2021,3,0,9,17,0,6,0,Member,F,134,Location 2
10/9/2021,3,0,9,18,0,6,0,Non-Member,F,167,Location 2
10/9/2021,3,0,9,19,0,6,0,Member,A,24,Location 2
10/9/2021,3,0,9,20,0,6,0,Member,D,158,Location 1
10/9/2021,3,0,9,21,0,6,0,Non-Member,F,89,Location 1
10/9/2021,3,0,9,22,0,6,0,Member,E,268,Location 4
10/9/2021,3,0,9,23,0,6,0,Member,F,91,Location 3
11/9/2021,3,0,9,0,0,0,0,Member,D,20,Location 3
11/9/2021,3,0,9,1,0,0,0,Member,E,74,Location 2
11/9/2021,3,0,9,2,0,0,0,Non-Member,C,10,Location 1
11/9/2021,3,0,9,3,0,0,0,Member,B,35,Location 2
11/9/2021,3,0,9,4,0,0,0,Member,C,105,Location 4
11/9/2021,3,0,9,5,0,0,0,Non-Member,D,66,Location 4
11/9/2021,3,0,9,6,0,0,0,Member,A,81,Location 3
11/9/2021,3,0,9,7,0,0,0,Member,C,68,Location 3
11/9/2021,3,0,9,8,0,0,0,Non-Member,F,116,Location 1
11/9/2021,3,0,9,9,0,0,0,Non-Member,D,10,Location 1
11/9/2021,3,0,9,10,0,0,0,Non-Member,F,92,Location 2
11/9/2021,3,0,9,11,0,0,0,Member,C,73,Location 2
11/9/2021,3,0,9,12,0,0,0,Member,A,125,Location 4
11/9/2021,3,0,9,13,0,0,0,Non-Member,F,99,Location 3
11/9/2021,3,0,9,14,0,0,0,Member,E,59,Location 1
11/9/2021,3,0,9,15,0,0,0,Member,F,98,Location 3
11/9/2021,3,0,9,16,0,0,0,Member,F,40,Location 4
11/9/2021,3,0,9,17,0,0,0,Member,F,107,Location 4
11/9/2021,3,0,9,18,0,0,0,Member,E,106,Location 4
11/9/2021,3,0,9,19,0,0,0,Member,C,23,Location 2
11/9/2021,3,0,9,20,0,0,0,Member,D,125,Location 3
11/9/2021,3,0,9,21,0,0,0,Member,F,28,Location 3
11/9/2021,3,0,9,22,0,0,0,Member,C,31,Location 5
11/9/2021,3,0,9,23,0,0,0,Member,D,112,Location 2
12/9/2021,3,0,9,0,0,1,1,Non-Member,E,128,Location 5
12/9/2021,3,0,9,1,0,1,1,Member,B,375,Location 1
12/9/2021,3,0,9,2,0,1,1,Member,C,364,Location 1
12/9/2021,3,0,9,4,0,1,1,Member,D,246,Location 3
12/9/2021,3,0,9,5,0,1,1,Member,F,161,Location 2
12/9/2021,3,0,9,6,0,1,1,Member,E,83,Location 5
12/9/2021,3,0,9,7,0,1,1,Member,D,217,Location 1
12/9/2021,3,0,9,8,0,1,1,Member,E,42,Location 4
12/9/2021,3,0,9,9,0,1,1,Non-Member,D,175,Location 2
12/9/2021,3,0,9,10,0,1,1,Member,F,62,Location 4
12/9/2021,3,0,9,11,0,1,1,Non-Member,E,208,Location 5
12/9/2021,3,0,9,12,0,1,1,Member,F,179,Location 5
12/9/2021,3,0,9,13,0,1,1,Member,D,88,Location 4
12/9/2021,3,0,9,14,0,1,1,Non-Member,D,24,Location 4
12/9/2021,3,0,9,15,0,1,1,Member,D,25,Location 4
12/9/2021,3,0,9,16,0,1,1,Member,B,78,Location 5
12/9/2021,3,0,9,17,0,1,1,Non-Member,D,180,Location 1
12/9/2021,3,0,9,18,0,1,1,Member,C,30,Location 5
12/9/2021,3,0,9,19,0,1,1,Member,C,87,Location 4
12/9/2021,3,0,9,20,0,1,1,Member,E,107,Location 2
12/9/2021,3,0,9,21,0,1,1,Member,B,3,Location 4
12/9/2021,3,0,9,22,0,1,1,Member,F,76,Location 5
12/9/2021,3,0,9,23,0,1,1,Member,D,108,Location 3
13/9/2021,3,0,9,0,0,2,1,Non-Member,B,206,Location 5
13/9/2021,3,0,9,1,0,2,1,Member,D,33,Location 3
13/9/2021,3,0,9,2,0,2,1,Member,D,40,Location 4
13/9/2021,3,0,9,3,0,2,1,Non-Member,E,3,Location 5
13/9/2021,3,0,9,4,0,2,1,Member,D,228,Location 1
13/9/2021,3,0,9,5,0,2,1,Non-Member,B,127,Location 1
13/9/2021,3,0,9,6,0,2,1,Member,D,140,Location 2
13/9/2021,3,0,9,7,0,2,1,Member,B,317,Location 1
13/9/2021,3,0,9,8,0,2,1,Non-Member,F,147,Location 2
13/9/2021,3,0,9,9,0,2,1,Member,C,201,Location 5
13/9/2021,3,0,9,10,0,2,1,Non-Member,B,113,Location 5
13/9/2021,3,0,9,11,0,2,1,Member,D,40,Location 5
13/9/2021,3,0,9,12,0,2,1,Member,D,55,Location 1
13/9/2021,3,0,9,13,0,2,1,Non-Member,F,41,Location 5
13/9/2021,3,0,9,14,0,2,1,Member,C,31,Location 5
13/9/2021,3,0,9,15,0,2,1,Member,A,191,Location 3
13/9/2021,3,0,9,16,0,2,1,Member,B,169,Location 5
13/9/2021,3,0,9,17,0,2,1,Non-Member,F,24,Location 4
13/9/2021,3,0,9,18,0,2,1,Member,F,196,Location 5
13/9/2021,3,0,9,19,0,2,1,Member,C,19,Location 4
13/9/2021,3,0,9,20,0,2,1,Member,A,156,Location 1
13/9/2021,3,0,9,21,0,2,1,Member,A,115,Location 2
13/9/2021,3,0,9,22,0,2,1,Member,D,369,Location 1
13/9/2021,3,0,9,23,0,2,1,Member,E,57,Location 4
14/9/2021,3,0,9,0,0,3,1,Member,D,222,Location 1
14/9/2021,3,0,9,1,0,3,1,Member,F,146,Location 5
14/9/2021,3,0,9,2,0,3,1,Non-Member,B,112,Location 2
14/9/2021,3,0,9,3,0,3,1,Non-Member,D,19,Location 4
14/9/2021,3,0,9,4,0,3,1,Member,F,194,Location 3
14/9/2021,3,0,9,5,0,3,1,Member,C,124,Location 2
14/9/2021,3,0,9,6,0,3,1,Non-Member,F,164,Location 2
14/9/2021,3,0,9,7,0,3,1,Member,A,78,Location 5
14/9/2021,3,0,9,8,0,3,1,Non-Member,C,148,Location 5
14/9/2021,3,0,9,9,0,3,1,Member,C,261,Location 1
14/9/2021,3,0,9,10,0,3,1,Non-Member,A,233,Location 1
14/9/2021,3,0,9,11,0,3,1,Non-Member,B,149,Location 5
14/9/2021,3,0,9,12,0,3,1,Member,D,371,Location 1
14/9/2021,3,0,9,13,0,3,1,Member,B,166,Location 3
14/9/2021,3,0,9,14,0,3,1,Member,D,72,Location 4
14/9/2021,3,0,9,15,0,3,1,Member,C,184,Location 5
14/9/2021,3,0,9,16,0,3,1,Member,F,152,Location 3
14/9/2021,3,0,9,17,0,3,1,Non-Member,D,78,Location 3
14/9/2021,3,0,9,18,0,3,1,Non-Member,D,67,Location 4
14/9/2021,3,0,9,19,0,3,1,Non-Member,E,141,Location 2
14/9/2021,3,0,9,20,0,3,1,Non-Member,D,120,Location 1
14/9/2021,3,0,9,21,0,3,1,Member,C,69,Location 4
14/9/2021,3,0,9,22,0,3,1,Member,D,56,Location 4
14/9/2021,3,0,9,23,0,3,1,Non-Member,E,93,Location 3
15/9/2021,3,0,9,0,0,4,1,Member,E,110,Location 3
15/9/2021,3,0,9,1,0,4,1,Non-Member,D,193,Location 4
15/9/2021,3,0,9,2,0,4,1,Non-Member,A,79,Location 2
15/9/2021,3,0,9,3,0,4,1,Non-Member,A,222,Location 1
15/9/2021,3,0,9,4,0,4,1,Member,F,7,Location 2
15/9/2021,3,0,9,5,0,4,1,Member,C,267,Location 1
15/9/2021,3,0,9,6,0,4,1,Non-Member,A,111,Location 4
15/9/2021,3,0,9,7,0,4,1,Member,D,237,Location 3
15/9/2021,3,0,9,8,0,4,1,Member,B,106,Location 5
15/9/2021,3,0,9,9,0,4,1,Member,C,239,Location 3
15/9/2021,3,0,9,10,0,4,1,Member,C,31,Location 2
15/9/2021,3,0,9,11,0,4,1,Non-Member,C,133,Location 2
15/9/2021,3,0,9,12,0,4,1,Non-Member,E,166,Location 3
15/9/2021,3,0,9,13,0,4,1,Member,C,203,Location 5
15/9/2021,3,0,9,14,0,4,1,Non-Member,D,248,Location 5
15/9/2021,3,0,9,15,0,4,1,Non-Member,A,132,Location 3
15/9/2021,3,0,9,16,0,4,1,Member,D,7,Location 1
15/9/2021,3,0,9,17,0,4,1,Member,C,65,Location 1
15/9/2021,3,0,9,18,0,4,1,Member,D,237,Location 5
15/9/2021,3,0,9,19,0,4,1,Member,D,132,Location 2
15/9/2021,3,0,9,20,0,4,1,Member,C,167,Location 5
15/9/2021,3,0,9,21,0,4,1,Member,F,83,Location 5
15/9/2021,3,0,9,22,0,4,1,Member,A,177,Location 5
15/9/2021,3,0,9,23,0,4,1,Non-Member,D,151,Location 2
16/9/2021,3,0,9,0,0,5,1,Member,D,244,Location 5
16/9/2021,3,0,9,1,0,5,1,Non-Member,B,233,Location 1
16/9/2021,3,0,9,2,0,5,1,Member,D,119,Location 5
16/9/2021,3,0,9,3,0,5,1,Non-Member,F,161,Location 5
16/9/2021,3,0,9,4,0,5,1,Non-Member,D,269,Location 3
16/9/2021,3,0,9,5,0,5,1,Member,F,154,Location 1
16/9/2021,3,0,9,6,0,5,1,Member,C,110,Location 5
16/9/2021,3,0,9,7,0,5,1,Member,F,218,Location 2
16/9/2021,3,0,9,8,0,5,1,Member,C,118,Location 3
16/9/2021,3,0,9,9,0,5,1,Non-Member,F,258,Location 5
16/9/2021,3,0,9,10,0,5,1,Member,A,174,Location 5
16/9/2021,3,0,9,11,0,5,1,Member,F,100,Location 4
16/9/2021,3,0,9,12,0,5,1,Non-Member,D,22,Location 4
16/9/2021,3,0,9,13,0,5,1,Member,A,159,Location 1
16/9/2021,3,0,9,14,0,5,1,Member,C,227,Location 2
16/9/2021,3,0,9,15,0,5,1,Member,D,46,Location 3
16/9/2021,3,0,9,16,0,5,1,Member,D,118,Location 5
16/9/2021,3,0,9,17,0,5,1,Member,C,81,Location 5
16/9/2021,3,0,9,18,0,5,1,Member,B,57,Location 2
16/9/2021,3,0,9,19,0,5,1,Member,B,67,Location 1
16/9/2021,3,0,9,20,0,5,1,Member,C,87,Location 1
16/9/2021,3,0,9,21,0,5,1,Member,D,255,Location 3
16/9/2021,3,0,9,22,0,5,1,Non-Member,D,68,Location 3
16/9/2021,3,0,9,23,0,5,1,Member,B,188,Location 2
17/9/2021,3,0,9,0,0,6,0,Non-Member,F,90,Location 5
17/9/2021,3,0,9,1,0,6,0,Member,A,250,Location 5
17/9/2021,3,0,9,2,0,6,0,Member,D,183,Location 2
17/9/2021,3,0,9,3,0,6,0,Member,D,155,Location 5
17/9/2021,3,0,9,4,0,6,0,Member,D,21,Location 3
17/9/2021,3,0,9,5,0,6,0,Non-Member,D,170,Location 3
17/9/2021,3,0,9,6,0,6,0,Non-Member,D,298,Location 2
17/9/2021,3,0,9,7,0,6,0,Non-Member,C,146,Location 3
17/9/2021,3,0,9,8,0,6,0,Member,B,186,Location 5
17/9/2021,3,0,9,9,0,6,0,Non-Member,A,15,Location 4
17/9/2021,3,0,9,10,0,6,0,Member,C,285,Location 4
17/9/2021,3,0,9,11,0,6,0,Non-Member,C,195,Location 1
17/9/2021,3,0,9,12,0,6,0,Member,E,97,Location 4
17/9/2021,3,0,9,13,0,6,0,Member,D,197,Location 2
17/9/2021,3,0,9,14,0,6,0,Non-Member,D,166,Location 4
17/9/2021,3,0,9,15,0,6,0,Member,F,221,Location 4
17/9/2021,3,0,9,16,0,6,0,Non-Member,A,22,Location 3
17/9/2021,3,0,9,17,0,6,0,Non-Member,F,218,Location 2
17/9/2021,3,0,9,18,0,6,0,Member,B,162,Location 1
17/9/2021,3,0,9,19,0,6,0,Member,D,38,Location 3
17/9/2021,3,0,9,20,0,6,0,Member,F,69,Location 1
17/9/2021,3,0,9,21,0,6,0,Non-Member,D,37,Location 4
17/9/2021,3,0,9,22,0,6,0,Member,A,90,Location 3
17/9/2021,3,0,9,23,0,6,0,Member,A,239,Location 2
18/9/2021,3,0,9,0,0,0,0,Member,F,114,Location 4
18/9/2021,3,0,9,1,0,0,0,Member,B,62,Location 3
18/9/2021,3,0,9,2,0,0,0,Non-Member,D,69,Location 2
18/9/2021,3,0,9,3,0,0,0,Member,D,39,Location 2
18/9/2021,3,0,9,4,0,0,0,Member,F,106,Location 1
18/9/2021,3,0,9,5,0,0,0,Non-Member,E,130,Location 5
18/9/2021,3,0,9,6,0,0,0,Non-Member,C,77,Location 2
18/9/2021,3,0,9,7,0,0,0,Non-Member,D,3,Location 2
18/9/2021,3,0,9,8,0,0,0,Member,D,44,Location 3
18/9/2021,3,0,9,9,0,0,0,Member,E,44,Location 5
18/9/2021,3,0,9,10,0,0,0,Non-Member,B,112,Location 5
18/9/2021,3,0,9,11,0,0,0,Member,C,96,Location 2
18/9/2021,3,0,9,12,0,0,0,Member,D,95,Location 4
18/9/2021,3,0,9,13,0,0,0,Non-Member,D,37,Location 1
18/9/2021,3,0,9,14,0,0,0,Non-Member,D,35,Location 3
18/9/2021,3,0,9,15,0,0,0,Non-Member,D,128,Location 2
18/9/2021,3,0,9,16,0,0,0,Member,F,50,Location 1
18/9/2021,3,0,9,17,0,0,0,Non-Member,D,43,Location 5
18/9/2021,3,0,9,18,0,0,0,Non-Member,F,128,Location 1
18/9/2021,3,0,9,19,0,0,0,Member,C,121,Location 4
18/9/2021,3,0,9,20,0,0,0,Member,B,47,Location 1
18/9/2021,3,0,9,21,0,0,0,Member,C,61,Location 3
18/9/2021,3,0,9,22,0,0,0,Member,F,7,Location 5
18/9/2021,3,0,9,23,0,0,0,Non-Member,D,100,Location 1
19/9/2021,3,0,9,0,0,1,1,Member,F,202,Location 1
19/9/2021,3,0,9,1,0,1,1,Non-Member,A,19,Location 4
19/9/2021,3,0,9,2,0,1,1,Member,D,90,Location 4
19/9/2021,3,0,9,3,0,1,1,Non-Member,C,105,Location 5
19/9/2021,3,0,9,4,0,1,1,Member,D,103,Location 2
19/9/2021,3,0,9,5,0,1,1,Member,F,33,Location 5
19/9/2021,3,0,9,6,0,1,1,Member,B,47,Location 4
19/9/2021,3,0,9,7,0,1,1,Member,D,68,Location 4
19/9/2021,3,0,9,8,0,1,1,Member,A,70,Location 5
19/9/2021,3,0,9,9,0,1,1,Member,F,134,Location 2
19/9/2021,3,0,9,10,0,1,1,Non-Member,F,233,Location 1
19/9/2021,3,0,9,11,0,1,1,Member,E,96,Location 2
19/9/2021,3,0,9,12,0,1,1,Member,F,131,Location 2
19/9/2021,3,0,9,13,0,1,1,Member,A,41,Location 2
19/9/2021,3,0,9,14,0,1,1,Member,C,299,Location 1
19/9/2021,3,0,9,15,0,1,1,Non-Member,C,4,Location 4
19/9/2021,3,0,9,16,0,1,1,Non-Member,F,241,Location 3
19/9/2021,3,0,9,17,0,1,1,Non-Member,C,77,Location 2
19/9/2021,3,0,9,18,0,1,1,Non-Member,D,280,Location 1
19/9/2021,3,0,9,19,0,1,1,Non-Member,C,63,Location 4
19/9/2021,3,0,9,20,0,1,1,Member,D,161,Location 2
19/9/2021,3,0,9,21,0,1,1,Member,F,324,Location 1
19/9/2021,3,0,9,22,0,1,1,Member,E,3,Location 4
19/9/2021,3,0,9,23,0,1,1,Member,A,194,Location 1
20/9/2021,3,0,9,0,0,2,1,Member,D,13,Location 4
20/9/2021,3,0,9,1,0,2,1,Member,F,61,Location 2
20/9/2021,3,0,9,2,0,2,1,Member,D,125,Location 5
20/9/2021,3,0,9,3,0,2,1,Non-Member,C,148,Location 3
20/9/2021,3,0,9,4,0,2,1,Member,D,96,Location 4
20/9/2021,3,0,9,5,0,2,1,Non-Member,E,56,Location 4
20/9/2021,3,0,9,6,0,2,1,Member,F,74,Location 1
20/9/2021,3,0,9,7,0,2,1,Non-Member,C,48,Location 2
20/9/2021,3,0,9,8,0,2,1,Member,B,12,Location 4
20/9/2021,3,0,9,9,0,2,1,Non-Member,C,105,Location 2
20/9/2021,3,0,9,10,0,2,1,Member,C,94,Location 4
20/9/2021,3,0,9,11,0,2,1,Member,A,169,Location 3
20/9/2021,3,0,9,12,0,2,1,Member,B,36,Location 3
20/9/2021,3,0,9,13,0,2,1,Non-Member,B,244,Location 3
20/9/2021,3,0,9,14,0,2,1,Non-Member,F,58,Location 1
20/9/2021,3,0,9,15,0,2,1,Member,C,80,Location 3
20/9/2021,3,0,9,16,0,2,1,Member,C,126,Location 5
20/9/2021,3,0,9,17,0,2,1,Member,F,72,Location 5
20/9/2021,3,0,9,18,0,2,1,Member,D,36,Location 2
20/9/2021,3,0,9,19,0,2,1,Non-Member,A,149,Location 3
20/9/2021,3,0,9,20,0,2,1,Member,C,250,Location 1
20/9/2021,3,0,9,21,0,2,1,Member,D,75,Location 2
20/9/2021,3,0,9,22,0,2,1,Member,C,2,Location 2
20/9/2021,3,0,9,23,0,2,1,Member,B,12,Location 3
21/9/2021,3,0,9,0,0,3,1,Member,D,158,Location 1
21/9/2021,3,0,9,1,0,3,1,Non-Member,B,68,Location 4
21/9/2021,3,0,9,2,0,3,1,Member,B,17,Location 4
21/9/2021,3,0,9,3,0,3,1,Non-Member,D,52,Location 3
21/9/2021,3,0,9,4,0,3,1,Member,C,106,Location 2
21/9/2021,3,0,9,5,0,3,1,Member,C,131,Location 3
21/9/2021,3,0,9,6,0,3,1,Member,C,99,Location 2
21/9/2021,3,0,9,7,0,3,1,Non-Member,D,252,Location 1
21/9/2021,3,0,9,8,0,3,1,Member,D,3,Location 5
21/9/2021,3,0,9,9,0,3,1,Member,A,51,Location 2
21/9/2021,3,0,9,10,0,3,1,Non-Member,C,168,Location 5
21/9/2021,3,0,9,11,0,3,1,Non-Member,F,13,Location 4
21/9/2021,3,0,9,12,0,3,1,Member,D,75,Location 2
21/9/2021,3,0,9,13,0,3,1,Member,C,85,Location 4
21/9/2021,3,0,9,14,0,3,1,Member,D,28,Location 3
21/9/2021,3,0,9,15,0,3,1,Member,F,60,Location 1
21/9/2021,3,0,9,16,0,3,1,Member,D,57,Location 4
21/9/2021,3,0,9,17,0,3,1,Member,F,100,Location 4
21/9/2021,3,0,9,18,0,3,1,Non-Member,E,66,Location 4
21/9/2021,3,0,9,19,0,3,1,Member,F,118,Location 1
21/9/2021,3,0,9,20,0,3,1,Member,C,372,Location 1
21/9/2021,3,0,9,21,0,3,1,Member,D,2,Location 4
21/9/2021,3,0,9,22,0,3,1,Non-Member,C,232,Location 3
21/9/2021,3,0,9,23,0,3,1,Non-Member,E,38,Location 4
22/9/2021,3,0,9,0,0,4,1,Non-Member,C,7,Location 3
22/9/2021,3,0,9,1,0,4,1,Member,B,33,Location 4
22/9/2021,3,0,9,2,0,4,1,Member,F,163,Location 1
22/9/2021,3,0,9,3,0,4,1,Non-Member,F,187,Location 4
22/9/2021,3,0,9,4,0,4,1,Non-Member,F,105,Location 2
22/9/2021,3,0,9,5,0,4,1,Member,D,235,Location 2
22/9/2021,3,0,9,6,0,4,1,Member,F,154,Location 3
22/9/2021,3,0,9,7,0,4,1,Non-Member,C,254,Location 3
22/9/2021,3,0,9,8,0,4,1,Member,B,46,Location 2
22/9/2021,3,0,9,9,0,4,1,Member,B,26,Location 4
22/9/2021,3,0,9,10,0,4,1,Non-Member,F,123,Location 1
22/9/2021,3,0,9,11,0,4,1,Non-Member,D,268,Location 3
22/9/2021,3,0,9,12,0,4,1,Member,A,84,Location 4
22/9/2021,3,0,9,13,0,4,1,Member,F,234,Location 2
22/9/2021,3,0,9,14,0,4,1,Non-Member,A,100,Location 2
22/9/2021,3,0,9,15,0,4,1,Member,F,267,Location 4
22/9/2021,3,0,9,16,0,4,1,Member,F,246,Location 4
22/9/2021,3,0,9,17,0,4,1,Non-Member,D,149,Location 4
22/9/2021,3,0,9,18,0,4,1,Member,D,249,Location 2
22/9/2021,3,0,9,19,0,4,1,Member,F,199,Location 2
22/9/2021,3,0,9,20,0,4,1,Non-Member,D,158,Location 3
22/9/2021,3,0,9,21,0,4,1,Member,C,15,Location 4
22/9/2021,3,0,9,22,0,4,1,Member,A,204,Location 5
22/9/2021,3,0,9,23,0,4,1,Member,B,239,Location 2
23/9/2021,4,0,9,0,0,5,1,Member,A,271,Location 1
23/9/2021,4,0,9,1,0,5,1,Member,D,125,Location 4
23/9/2021,4,0,9,2,0,5,1,Non-Member,C,93,Location 5
23/9/2021,4,0,9,3,0,5,1,Member,E,142,Location 1
23/9/2021,4,0,9,4,0,5,1,Member,D,205,Location 3
23/9/2021,4,0,9,5,0,5,1,Non-Member,D,24,Location 5
23/9/2021,4,0,9,6,0,5,1,Member,F,230,Location 1
23/9/2021,4,0,9,7,0,5,1,Member,C,237,Location 4
23/9/2021,4,0,9,8,0,5,1,Member,C,28,Location 2
23/9/2021,4,0,9,9,0,5,1,Member,B,140,Location 1
23/9/2021,4,0,9,10,0,5,1,Non-Member,E,123,Location 3
23/9/2021,4,0,9,11,0,5,1,Non-Member,C,168,Location 3
23/9/2021,4,0,9,12,0,5,1,Non-Member,B,273,Location 1
23/9/2021,4,0,9,13,0,5,1,Member,C,273,Location 3
23/9/2021,4,0,9,14,0,5,1,Non-Member,C,70,Location 1
23/9/2021,4,0,9,15,0,5,1,Member,D,143,Location 1
23/9/2021,4,0,9,16,0,5,1,Non-Member,F,135,Location 1
23/9/2021,4,0,9,17,0,5,1,Member,E,89,Location 4
23/9/2021,4,0,9,18,0,5,1,Member,C,102,Location 3
23/9/2021,4,0,9,19,0,5,1,Member,C,196,Location 5
23/9/2021,4,0,9,20,0,5,1,Member,C,144,Location 5
23/9/2021,4,0,9,21,0,5,1,Non-Member,C,5,Location 3
23/9/2021,4,0,9,22,0,5,1,Non-Member,D,148,Location 4
23/9/2021,4,0,9,23,0,5,1,Non-Member,B,7,Location 4
24/9/2021,4,0,9,0,0,6,0,Non-Member,C,123,Location 2
24/9/2021,4,0,9,1,0,6,0,Non-Member,E,240,Location 5
24/9/2021,4,0,9,2,0,6,0,Member,C,151,Location 2
24/9/2021,4,0,9,3,0,6,0,Member,D,103,Location 2
24/9/2021,4,0,9,4,0,6,0,Member,C,284,Location 4
24/9/2021,4,0,9,5,0,6,0,Member,D,46,Location 4
24/9/2021,4,0,9,6,0,6,0,Member,F,263,Location 1
24/9/2021,4,0,9,7,0,6,0,Member,A,107,Location 5
24/9/2021,4,0,9,8,0,6,0,Non-Member,B,290,Location 5
24/9/2021,4,0,9,9,0,6,0,Member,E,118,Location 4
24/9/2021,4,0,9,10,0,6,0,Member,C,245,Location 2
24/9/2021,4,0,9,11,0,6,0,Member,A,140,Location 4
24/9/2021,4,0,9,12,0,6,0,Non-Member,D,134,Location 1
24/9/2021,4,0,9,13,0,6,0,Non-Member,D,284,Location 3
24/9/2021,4,0,9,14,0,6,0,Member,C,222,Location 1
24/9/2021,4,0,9,15,0,6,0,Non-Member,C,120,Location 5
24/9/2021,4,0,9,16,0,6,0,Member,E,94,Location 2
24/9/2021,4,0,9,17,0,6,0,Member,C,109,Location 3
24/9/2021,4,0,9,18,0,6,0,Non-Member,D,281,Location 3
24/9/2021,4,0,9,19,0,6,0,Member,D,141,Location 4
24/9/2021,4,0,9,20,0,6,0,Member,C,288,Location 4
24/9/2021,4,0,9,21,0,6,0,Member,C,136,Location 3
24/9/2021,4,0,9,22,0,6,0,Member,B,148,Location 2
24/9/2021,4,0,9,23,0,6,0,Non-Member,F,3,Location 5
25/9/2021,4,0,9,0,0,0,0,Member,D,96,Location 2
25/9/2021,4,0,9,1,0,0,0,Member,F,89,Location 4
25/9/2021,4,0,9,2,0,0,0,Member,F,92,Location 2
25/9/2021,4,0,9,3,0,0,0,Member,D,99,Location 2
25/9/2021,4,0,9,4,0,0,0,Non-Member,C,38,Location 4
25/9/2021,4,0,9,5,0,0,0,Member,D,36,Location 1
25/9/2021,4,0,9,6,0,0,0,Non-Member,A,90,Location 5
25/9/2021,4,0,9,7,0,0,0,Member,B,28,Location 1
25/9/2021,4,0,9,8,0,0,0,Member,D,59,Location 2
25/9/2021,4,0,9,9,0,0,0,Member,D,15,Location 3
25/9/2021,4,0,9,10,0,0,0,Non-Member,C,96,Location 4
25/9/2021,4,0,9,11,0,0,0,Member,D,104,Location 3
25/9/2021,4,0,9,12,0,0,0,Member,D,123,Location 2
25/9/2021,4,0,9,13,0,0,0,Member,B,12,Location 1
25/9/2021,4,0,9,14,0,0,0,Non-Member,D,61,Location 5
25/9/2021,4,0,9,15,0,0,0,Member,D,113,Location 3
25/9/2021,4,0,9,16,0,0,0,Member,D,117,Location 4
25/9/2021,4,0,9,17,0,0,0,Non-Member,D,37,Location 5
25/9/2021,4,0,9,18,0,0,0,Non-Member,B,119,Location 3
25/9/2021,4,0,9,19,0,0,0,Member,B,93,Location 3
25/9/2021,4,0,9,20,0,0,0,Member,B,16,Location 3
25/9/2021,4,0,9,21,0,0,0,Member,F,103,Location 2
25/9/2021,4,0,9,22,0,0,0,Member,E,58,Location 2
25/9/2021,4,0,9,23,0,0,0,Member,F,18,Location 5
26/9/2021,4,0,9,0,0,1,1,Member,D,74,Location 4
26/9/2021,4,0,9,1,0,1,1,Member,B,32,Location 2
26/9/2021,4,0,9,2,0,1,1,Member,C,88,Location 5
26/9/2021,4,0,9,3,0,1,1,Member,E,30,Location 4
26/9/2021,4,0,9,4,0,1,1,Non-Member,F,185,Location 1
26/9/2021,4,0,9,5,0,1,1,Non-Member,A,60,Location 2
26/9/2021,4,0,9,6,0,1,1,Member,B,247,Location 3
26/9/2021,4,0,9,7,0,1,1,Member,F,83,Location 4
26/9/2021,4,0,9,8,0,1,1,Non-Member,F,35,Location 5
26/9/2021,4,0,9,9,0,1,1,Member,B,119,Location 5
26/9/2021,4,0,9,10,0,1,1,Member,B,102,Location 2
26/9/2021,4,0,9,11,0,1,1,Member,C,53,Location 2
26/9/2021,4,0,9,12,0,1,1,Member,D,72,Location 4
26/9/2021,4,0,9,13,0,1,1,Non-Member,F,9,Location 1
26/9/2021,4,0,9,14,0,1,1,Member,B,152,Location 3
26/9/2021,4,0,9,15,0,1,1,Member,F,137,Location 5
26/9/2021,4,0,9,16,0,1,1,Member,F,98,Location 2
26/9/2021,4,0,9,17,0,1,1,Member,B,123,Location 5
26/9/2021,4,0,9,18,0,1,1,Member,C,178,Location 5
